date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:24:34	12519/12519	---M--	200	added ('OK')	text/html	etag:%225ff1f98fa1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/011/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/011/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:24:34	2946/2946	---M--	200	added ('OK')	text/html	etag:%22e4fda790a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/012/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/012/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:24:35	2973/2973	---M--	200	added ('OK')	text/html	etag:%22ffa491a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/013/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/013/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:24:35	2066/2066	---M--	200	added ('OK')	text/html	etag:%22be26d91a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/0141/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/0141/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:24:35	1845/1845	---M--	200	added ('OK')	text/html	etag:%22aa67d491a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/0142/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/0142/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:24:36	1859/1859	---M--	200	added ('OK')	text/html	etag:%227812f92a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/0143/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/0143/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:24:36	1849/1849	---M--	200	added ('OK')	text/html	etag:%2217879592a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/0144/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/0144/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:24:37	3195/3195	---M--	200	added ('OK')	text/html	etag:%22fc47f792a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/015/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/015/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:24:37	12531/12531	---M--	200	added ('OK')	text/html	etag:%229bcd5d93a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/022/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/022/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:24:38	4102/4102	---M--	200	added ('OK')	text/html	etag:%22ddf0c193a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/023/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/023/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:24:38	2278/2278	---M--	200	added ('OK')	text/html	etag:%22d9d82a94a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/034/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/034/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:24:39	4549/4549	---M--	200	added ('OK')	text/html	etag:%22785e9194a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/035/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/035/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:24:39	3403/3403	---M--	200	added ('OK')	text/html	etag:%2217e4f794a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/041/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/041/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:24:39	1639/1639	---M--	200	added ('OK')	text/html	etag:%2213cc6095a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/043/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/043/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:24:40	1844/1844	---M--	200	added ('OK')	text/html	etag:%2255efc495a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/051/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/051/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:24:40	1632/1632	---M--	200	added ('OK')	text/html	etag:%2297122996a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/0612/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/0612/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:24:41	3667/3667	---M--	200	added ('OK')	text/html	etag:%2236988f96a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/0613/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/0613/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:24:41	1635/1635	---M--	200	added ('OK')	text/html	etag:%22d51df696a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/062/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/062/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:24:41	2128/2128	---M--	200	added ('OK')	text/html	etag:%2274a35c97a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/071/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/071/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:24:42	2118/2118	---M--	200	added ('OK')	text/html	etag:%22708bc597a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/072/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/072/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:24:42	2110/2110	---M--	200	added ('OK')	text/html	etag:%226c732e98a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/073/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/073/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:24:43	3216/3216	---M--	200	added ('OK')	text/html	etag:%22bf99498a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/081/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/081/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:24:43	12175/12175	---M--	200	added ('OK')	text/html	etag:%227e1fd98a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/091/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/091/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:24:44	2522/2522	---M--	200	added ('OK')	text/html	etag:%228f3f5d99a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/092/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/092/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:24:44	6759/6759	---M--	200	added ('OK')	text/html	etag:%228b27c699a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/093/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/093/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:24:45	2754/2754	---M--	200	added ('OK')	text/html	etag:%222aad2c9aa1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/101/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/101/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:24:45	2306/2306	---M--	200	added ('OK')	text/html	etag:%22f846879aa1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/102/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/102/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:24:45	1635/1635	---M--	200	added ('OK')	text/html	etag:%2297cced9aa1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/103/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/103/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:24:46	6959/6959	---M--	200	added ('OK')	text/html	etag:%227c8d4f9ba1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/111/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/111/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:24:46	2121/2121	---M--	200	added ('OK')	text/html	etag:%221b13b69ba1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/112/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/112/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:24:47	1636/1636	---M--	200	added ('OK')	text/html	etag:%225d361a9ca1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/113/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/113/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:24:47	5677/5677	---M--	200	added ('OK')	text/html	etag:%22fcbb809ca1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/121/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/121/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:24:48	2609/2609	---M--	200	added ('OK')	text/html	etag:%22f8a3e99ca1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/122/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/122/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:24:48	3616/3616	---M--	200	added ('OK')	text/html	etag:%223ac74d9da1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/123/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/123/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:24:48	2361/2361	---M--	200	added ('OK')	text/html	etag:%22d94cb49da1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/131/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/131/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:24:49	2119/2119	---M--	200	added ('OK')	text/html	etag:%2278d21a9ea1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/132/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/132/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:24:49	1881/1881	---M--	200	added ('OK')	text/html	etag:%221758819ea1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/141/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/141/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:24:50	1867/1867	---M--	200	added ('OK')	text/html	etag:%22b6dde79ea1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/142/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/142/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:24:50	1871/1871	---M--	200	added ('OK')	text/html	etag:%2255634e9fa1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/144/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/144/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:24:50	1629/1629	---M--	200	added ('OK')	text/html	etag:%229786b29fa1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/145/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/145/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:24:51	1637/1637	---M--	200	added ('OK')	text/html	etag:%2236c19a0a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/151/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/151/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:24:51	2518/2518	---M--	200	added ('OK')	text/html	etag:%22d5917fa0a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/152/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/152/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:24:52	1636/1636	---M--	200	added ('OK')	text/html	etag:%22d179e8a0a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/154/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/154/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:24:52	2760/2760	---M--	200	added ('OK')	text/html	etag:%22cd6151a1a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/155/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/155/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:24:53	4318/4318	---M--	200	added ('OK')	text/html	etag:%22f85b5a1a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/162/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/162/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:24:53	2084/2084	---M--	200	added ('OK')	text/html	etag:%22aea1ca2a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/163/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/163/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:24:54	2719/2719	---M--	200	added ('OK')	text/html	etag:%224d9082a2a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/165/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/165/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:24:54	2361/2361	---M--	200	added ('OK')	text/html	etag:%22788cdfa2a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/166/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/166/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:24:55	8493/8493	---M--	200	added ('OK')	text/html	etag:%22171246a3a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/167/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/167/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:24:55	4496/4496	---M--	200	added ('OK')	text/html	etag:%22fcd2a7a3a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/168/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/168/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:24:56	12644/12644	---M--	200	added ('OK')	text/html	etag:%22f8ba10a4a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/171/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/171/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:24:56	2123/2123	---M--	200	added ('OK')	text/html	etag:%22f3dc93a4a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/172/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/172/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:24:56	2742/2742	---M--	200	added ('OK')	text/html	etag:%22d89df5a4a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/173/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/173/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:24:57	8320/8320	---M--	200	added ('OK')	text/html	etag:%22d4855ea5a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/181/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/181/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:24:57	4073/4073	---M--	200	added ('OK')	text/html	etag:%225ce4bda5a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/182/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/182/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:24:58	4074/4074	---M--	200	added ('OK')	text/html	etag:%2258cc26a6a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/191/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/191/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:24:58	3321/3321	---M--	200	added ('OK')	text/html	etag:%223d8d88a6a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/192/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/192/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:24:59	3340/3340	---M--	200	added ('OK')	text/html	etag:%223975f1a6a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/193/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/193/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:24:59	4354/4354	---M--	200	added ('OK')	text/html	etag:%22355d5aa7a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/194/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/194/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:25:00	11919/11919	---M--	200	added ('OK')	text/html	etag:%227780bea7a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/201/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/201/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:25:00	6322/6322	---M--	200	added ('OK')	text/html	etag:%22736827a8a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/C/202/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/C/202/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/C.html)
07:25:01	1611/1611	---M--	200	added ('OK')	text/html	etag:%2235babca9a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/J/072/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/J/072/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/J.html)
07:25:01	1613/1613	---M--	200	added ('OK')	text/html	etag:%22d43f23aaa1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/J/171/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/J/171/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/J.html)
07:25:02	1614/1614	---M--	200	added ('OK')	text/html	etag:%22d0278caaa1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/J/172/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/J/172/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/J.html)
07:25:02	4355/4355	---M--	200	added ('OK')	text/html	etag:%2224947aaba1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/N/011/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/N/011/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/N.html)
07:25:02	1614/1614	---M--	200	added ('OK')	text/html	etag:%2266b7deaba1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/N/0141/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/N/0141/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/N.html)
07:25:03	3180/3180	---M--	200	added ('OK')	text/html	etag:%22629f47aca1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/N/022/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/N/022/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/N.html)
07:25:03	2064/2064	---M--	200	added ('OK')	text/html	etag:%228d9ba4aca1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/N/023/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/N/023/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/N.html)
07:25:04	1613/1613	---M--	200	added ('OK')	text/html	etag:%222c21bada1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/N/033/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/N/033/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/N.html)
07:25:04	2057/2057	---M--	200	added ('OK')	text/html	etag:%22cba671ada1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/N/035/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/N/035/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/N.html)
07:25:04	1607/1607	---M--	200	added ('OK')	text/html	etag:%22c78edaada1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/N/037/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/N/037/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/N.html)
07:25:05	1833/1833	---M--	200	added ('OK')	text/html	etag:%224fed39aea1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/N/0612/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/N/0612/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/N.html)
07:25:05	1835/1835	---M--	200	added ('OK')	text/html	etag:%2251d5a2aea1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/N/0613/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/N/0613/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/N.html)
07:25:06	1834/1834	---M--	200	added ('OK')	text/html	etag:%22e7f86afa1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/N/081/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/N/081/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/N.html)
07:25:06	1608/1608	---M--	200	added ('OK')	text/html	etag:%2260f563afa1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/N/102/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/N/102/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/N.html)
07:25:06	1611/1611	---M--	200	added ('OK')	text/html	etag:%22f618c8afa1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/N/111/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/N/111/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/N.html)
07:25:07	1613/1613	---M--	200	added ('OK')	text/html	etag:%228c3c2cb0a1d7d41:608%22	http://unmsm.claro.net.pe/resultAdmin20192/N/121/0.html	S:/My%20Web%20Sites/UNMSM%202019-2/unmsm.claro.net.pe/resultAdmin20192/N/121/0.html	(from http://unmsm.claro.net.pe/resultAdmin20192/N.html)
